UniqueID	GeneSymbol	Feature_Type	Matched	Name_in_KEGG	KEGG_ID	Similarity	Tie	Selected
Gene_12260	Lman1	Gene	Yes	Lman1l	rno:300743	0.91	No	No
Gene_12264	Gnal	Gene	Yes	LOW QUALITY PROTEIN: signal recognition particle subunit SRP72-like	rno:120099767	0.08	No	No
Gene_12273	Ptpn2	Gene	Yes	Ptpn20	rno:306281	0.91	No	No
Gene_12273	Ptpn2	Gene	Yes	Ptpn22	rno:295338	0.91	No	No
Gene_12273	Ptpn2	Gene	Yes	Ptpn23	rno:117552	0.91	No	No
Gene_12273	Ptpn2	Gene	Yes	Ptpn21	rno:171070	0.91	No	No
Gene_12277	Rnmt	Gene	Yes	Carnmt1	rno:293871	0.55	No	No
Gene_12279	Poli	Gene	Yes	apolipoprotein L3-like	rno:108351606	0.23	No	No
Gene_12279	Poli	Gene	Yes	apolipoprotein L3-like isoform X1	rno:120093819	0.16	No	No
Gene_12281	Dcc	Gene	Yes	Pkdcc	rno:313860	0.5	No	No
Gene_12281	Dcc	Gene	Yes	Igdcc4	rno:363081	0.44	No	No
Gene_12281	Dcc	Gene	Yes	Igdcc3	rno:315759	0.44	No	No
Gene_12281	Dcc	Gene	Yes	Sdccag8	rno:305002	0.4	No	No
Gene_12289	Me2	Gene	Yes	Psme2	rno:29614	0.5	No	No
Gene_12289	Me2	Gene	Yes	Nme2	rno:83782	0.57	No	No
Gene_12289	Me2	Gene	Yes	Eme2	rno:302982	0.57	No	No
Gene_12297	Rpl17	Gene	Yes	Mrpl17	rno:171061	0.73	No	No
Gene_12299	Dym	Gene	Yes	epididymal secretory protein E3-beta-like	rno:103693823	0.09	No	No
Gene_12299	Dym	Gene	Yes	transmembrane epididymal protein 1	rno:684709	0.11	No	No
Gene_12299	Dym	Gene	Yes	epididymal protein 13	rno:103691035	0.17	No	No
Gene_12326	Mbp	Gene	Yes	Mcmbp	rno:309009	0.75	No	No
Gene_12326	Mbp	Gene	Yes	Rimbp2	rno:266780	0.44	No	No
Gene_12326	Mbp	Gene	Yes	Stambpl1	rno:687696	0.36	No	No
Gene_12326	Mbp	Gene	Yes	Dnmbp	rno:309362	0.5	No	No
Gene_12326	Mbp	Gene	Yes	Ambp	rno:25377	0.57	No	No
Gene_12326	Mbp	Gene	Yes	Ighmbp2	rno:29532	0.4	No	No
Gene_12326	Mbp	Gene	Yes	Stambp	rno:171565	0.44	No	No
Gene_12326	Mbp	Gene	Yes	Rimbp3	rno:303785	0.44	No	No
Gene_12357	Cklf	Gene	Yes	CKLF-like MARVEL transmembrane domain-containing protein 2	rno:102554842	0.06	No	No
Gene_12358	Tk2	Gene	Yes	Stk24	rno:361092	0.5	No	No
Gene_12358	Tk2	Gene	Yes	Lmtk2	rno:304286	0.5	No	No
Gene_12358	Tk2	Gene	Yes	Stk26	rno:317589	0.5	No	No
Gene_12358	Tk2	Gene	Yes	Ptk2	rno:25614	0.57	No	No
Gene_12358	Tk2	Gene	Yes	Ptk2b	rno:50646	0.5	No	No
Gene_12358	Tk2	Gene	Yes	Stk25	rno:373542	0.5	No	No
Gene_12360	Cdh11	Gene	Yes	Pcdh11x	rno:317204	0.67	No	No
Gene_12362	Cdh8	Gene	Yes	Pcdh8	rno:64865	0.67	No	No
Gene_12365	Cnot1	Gene	Yes	Cnot10	rno:316034	0.91	No	No
Gene_12365	Cnot1	Gene	Yes	Cnot11	rno:363221	0.91	No	No
Gene_12371	Cfap20	Gene	Yes	Cfap20dc	rno:361016	0.86	No	No
Gene_12371	Cfap20	Gene	Yes	Cfap206	rno:366347	0.92	No	No
Gene_12397	Mt2A	Gene	Yes	Trmt2a	rno:287953	0.4	No	No
Gene_12397	Mt2A	Gene	Yes	Kmt2a	rno:315606	0.44	No	No
Gene_12398	Mt3	Gene	Yes	Dnmt3a	rno:444984	0.44	No	No
Gene_12398	Mt3	Gene	Yes	Dnmt3b	rno:444985	0.44	No	No
Gene_12398	Mt3	Gene	Yes	Dnmt3l	rno:309680	0.44	No	No
Gene_12398	Mt3	Gene	Yes	Fermt3	rno:309186	0.44	No	No
Gene_12398	Mt3	Gene	Yes	Prmt3	rno:89820	0.5	No	No
Gene_12398	Mt3	Gene	Yes	Samt3	rno:681167	0.5	No	No
Gene_12398	Mt3	Gene	Yes	Eef1akmt3	rno:679247	0.33	No	No
Gene_12407	Tom1	Gene	Yes	Tom1l2	rno:360537	0.8	No	No
Gene_12407	Tom1	Gene	Yes	Tom1l1	rno:287622	0.8	No	No
Gene_12411	Lpcat2	Gene	Yes	Lpcat2b	rno:289439	0.92	No	No
Gene_12412	Mmp2	Gene	Yes	Mmp28	rno:303384	0.89	No	No
Gene_12412	Mmp2	Gene	Yes	Mmp21	rno:293573	0.89	No	No
Gene_12412	Mmp2	Gene	Yes	Mmp27	rno:300340	0.89	No	No
Gene_12412	Mmp2	Gene	Yes	Mmp20	rno:300341	0.89	No	No
Gene_12412	Mmp2	Gene	Yes	Mmp24os	rno:117903915	0.73	No	No
Gene_12412	Mmp2	Gene	Yes	Mmp24	rno:83513	0.89	No	No
Gene_12412	Mmp2	Gene	Yes	Mmp23	rno:94339	0.89	No	No
Gene_12412	Mmp2	Gene	Yes	Immp2l	rno:100359529	0.6	No	No
Gene_12412	Mmp2	Gene	Yes	Mmp25	rno:302963	0.89	No	No
Gene_12423	Nkd1	Gene	Yes	Enkd1	rno:291975	0.67	No	No
Gene_12440	Gpt2	Gene	Yes	Angpt2	rno:89805	0.6	No	No
Gene_12443	Il15	Gene	Yes	Il15ra	rno:690369	0.8	No	No
Gene_12446	Tbc1d9	Gene	Yes	Tbc1d9b	rno:360520	0.92	No	No
Gene_12451	Tecr	Gene	Yes	Tecrl	rno:364134	0.89	No	No
Gene_12452	Dnajb1	Gene	Yes	Dnajb13	rno:308857	0.92	No	No
Gene_12452	Dnajb1	Gene	Yes	Dnajb12	rno:294513	0.92	No	No
Gene_12452	Dnajb1	Gene	Yes	Dnajb11	rno:360734	0.92	No	No
Gene_12452	Dnajb1	Gene	Yes	Dnajb14	rno:499716	0.92	No	No
Gene_12459	Samd1	Gene	Yes	Samd14	rno:287637	0.91	No	No
Gene_12459	Samd1	Gene	Yes	Samd15	rno:681908	0.91	No	No
Gene_12459	Samd1	Gene	Yes	Samd12	rno:362910	0.91	No	No
Gene_12459	Samd1	Gene	Yes	Samd10	rno:499957	0.91	No	No
Gene_12459	Samd1	Gene	Yes	Samd11	rno:102549710	0.91	No	No
Gene_12459	Samd1	Gene	Yes	Samd13	rno:56764	0.91	No	No
Gene_12470	Ier2	Gene	Yes	Mier2	rno:362841	0.67	No	No
Gene_12472	Trmt1	Gene	Yes	Trmt10c	rno:304012	0.83	No	No
Gene_12472	Trmt1	Gene	Yes	Trmt10b	rno:298081	0.83	No	No
Gene_12472	Trmt1	Gene	Yes	Trmt13	rno:499697	0.91	No	No
Gene_12472	Trmt1	Gene	Yes	Trmt1l	rno:304851	0.91	No	No
Gene_12472	Trmt1	Gene	Yes	Trmt10a	rno:295496	0.83	No	No
Gene_12472	Trmt1	Gene	Yes	Trmt112	rno:293700	0.83	No	No
Gene_12472	Trmt1	Gene	Yes	Trmt12	rno:314999	0.91	No	No
Gene_12472	Trmt1	Gene	Yes	Trmt11	rno:378794	0.91	No	No
Gene_12477	Calr	Gene	Yes	Calr3	rno:364529	0.89	No	No
Gene_12477	Calr	Gene	Yes	Calr4	rno:689537	0.89	No	No
Gene_12480	Dnase2	Gene	Yes	Dnase2b	rno:59296	0.92	No	No
Gene_12493	Wdr83	Gene	Yes	Wdr83os	rno:288925	0.83	No	No
Gene_12498	Vps35	Gene	Yes	Vps35l	rno:361635	0.91	No	No
Gene_12506	Hhip	Gene	Yes	Hhipl2	rno:317051	0.8	No	No
Gene_12506	Hhip	Gene	Yes	Hhipl1	rno:362781	0.8	No	No
Gene_12513	Lsm6	Gene	Yes	U6 snRNA-associated Sm-like protein LSm6	rno:100360750	0.14	No	No
Gene_12541	Zdhhc1	Gene	Yes	Zdhhc12	rno:366014	0.92	No	No
Gene_12541	Zdhhc1	Gene	Yes	Zdhhc13	rno:365252	0.92	No	No
Gene_12541	Zdhhc1	Gene	Yes	Zdhhc15	rno:317235	0.92	No	No
Gene_12541	Zdhhc1	Gene	Yes	Zdhhc19	rno:288045	0.92	No	No
Gene_12541	Zdhhc1	Gene	Yes	Zdhhc18	rno:362613	0.92	No	No
Gene_12541	Zdhhc1	Gene	Yes	Zdhhc17	rno:366889	0.92	No	No
Gene_12541	Zdhhc1	Gene	Yes	Zdhhc11	rno:499000	0.92	No	No
Gene_12541	Zdhhc1	Gene	Yes	Zdhhc14	rno:499014	0.92	No	No
Gene_12541	Zdhhc1	Gene	Yes	Zdhhc16	rno:654495	0.92	No	No
Gene_12545	Ctcf	Gene	Yes	Ctcfl	rno:100360757	0.89	No	No
Gene_12547	Acd	Gene	Yes	Hacd1	rno:680115	0.5	No	No
Gene_12547	Acd	Gene	Yes	Hacd3	rno:300783	0.5	No	No
Gene_12547	Acd	Gene	Yes	Hacd4	rno:362540	0.5	No	No
Gene_12547	Acd	Gene	Yes	Cracdl	rno:301351	0.44	No	No
Gene_12547	Acd	Gene	Yes	Cracd	rno:289568	0.5	No	No
Gene_12550	Gfod2	Gene	Yes	Ogfod2	rno:288657	0.73	No	No
Gene_12564	Slc7a6	Gene	Yes	Slc7a6os	rno:246187	0.86	No	No
Gene_12576	Cdh1	Gene	Yes	Cdh19	rno:360835	0.89	No	No
Gene_12576	Cdh1	Gene	Yes	Cdh16	rno:307614	0.89	No	No
Gene_12576	Cdh1	Gene	Yes	Pcdh18	rno:295027	0.6	No	No
Gene_12576	Cdh1	Gene	Yes	Pcdh17	rno:306055	0.6	No	No
Gene_12576	Cdh1	Gene	Yes	Cdh18	rno:310174	0.89	No	No
Gene_12576	Cdh1	Gene	Yes	Cdh10	rno:29181	0.89	No	No
Gene_12576	Cdh1	Gene	Yes	Pcdh19	rno:317183	0.6	No	No
Gene_12576	Cdh1	Gene	Yes	Pcdh11x	rno:317204	0.55	No	No
Gene_12576	Cdh1	Gene	Yes	Pcdh15	rno:690865	0.6	No	No
Gene_12576	Cdh1	Gene	Yes	Cdh11	rno:84407	0.89	No	No
Gene_12576	Cdh1	Gene	Yes	Pcdh12	rno:116808	0.6	No	No
Gene_12576	Cdh1	Gene	Yes	Cdh17	rno:117048	0.89	No	No
Gene_12576	Cdh1	Gene	Yes	Cdh13	rno:192248	0.89	No	No
Gene_12576	Cdh1	Gene	Yes	Cdh15	rno:361432	0.89	No	No
Gene_12576	Cdh1	Gene	Yes	Cdh12	rno:301887	0.89	No	No
Gene_12576	Cdh1	Gene	Yes	Pcdh1	rno:307481	0.67	No	No
Gene_12576	Cdh1	Gene	Yes	Pcdh10	rno:361943	0.6	No	No
Gene_12586	Terf2	Gene	Yes	Terf2ip	rno:307861	0.83	No	No
Gene_12586	Terf2	Gene	Yes	Mterf2	rno:366856	0.73	No	No
Gene_12588	Wwp2	Gene	Yes	Pwwp2b	rno:361671	0.6	No	No
Gene_12588	Wwp2	Gene	Yes	Pwwp2a	rno:303060	0.6	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2ail1	rno:291159	0.4	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2af	rno:498753	0.46	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2bo	rno:291157	0.46	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2bq	rno:306945	0.46	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2an	rno:306970	0.46	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2bd	rno:361247	0.46	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2ak	rno:680615	0.46	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h4m	rno:291152	0.5	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2ah	rno:502125	0.46	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2bg	rno:64647	0.46	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h4b	rno:64627	0.5	No	No
Gene_12600	Ist1	Gene	Yes	Twist1	rno:85489	0.6	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h3b	rno:680498	0.5	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2ai	rno:100360754	0.46	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2ao	rno:364723	0.46	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2ac	rno:306962	0.46	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2bc	rno:680403	0.46	No	No
Gene_12600	Ist1	Gene	Yes	Hist1h2bl	rno:306969	0.46	No	No
Gene_12600	Ist1	Gene	Yes	hist1h2ail2	rno:502129	0.4	No	No
Gene_12602	Hp	Gene	Yes	Dhps	rno:288923	0.33	No	No
Gene_12602	Hp	Gene	Yes	Chpf	rno:316533	0.33	No	No
Gene_12602	Hp	Gene	Yes	Chpt1	rno:362866	0.29	No	No
Gene_12602	Hp	Gene	Yes	Lhpp	rno:361663	0.33	No	No
Gene_12602	Hp	Gene	Yes	Hpdl	rno:313521	0.67	No	No
Gene_12602	Hp	Gene	Yes	Cmahp	rno:361245	0.29	No	No
Gene_12602	Hp	Gene	Yes	Shpk	rno:287479	0.33	No	No
Gene_12602	Hp	Gene	Yes	Nphp4	rno:313749	0.29	No	No
Gene_12602	Hp	Gene	Yes	Nhp2	rno:287273	0.33	No	No
Gene_12602	Hp	Gene	Yes	Phpt1	rno:296571	0.29	No	No
Gene_12602	Hp	Gene	Yes	Chpf2	rno:296733	0.29	No	No
Gene_12602	Hp	Gene	Yes	Aasdhppt	rno:300328	0.2	No	No
Gene_12602	Hp	Gene	Yes	Hps4	rno:304555	0.67	No	No
Gene_12602	Hp	Gene	Yes	Shprh	rno:308282	0.29	No	No
Gene_12602	Hp	Gene	Yes	Rhpn2	rno:308516	0.29	No	No
Gene_12602	Hp	Gene	Yes	Hps3	rno:310288	0.67	No	No
Gene_12602	Hp	Gene	Yes	Grhpr	rno:680021	0.29	No	No
Gene_12602	Hp	Gene	Yes	Hps5	rno:308598	0.67	No	No
Gene_12602	Hp	Gene	Yes	Hpse2	rno:368128	0.57	No	No
Gene_12602	Hp	Gene	Yes	Hpf1	rno:290706	0.67	No	No
Gene_12602	Hp	Gene	Yes	Tchp	rno:304547	0.33	No	No
Gene_12602	Hp	Gene	Yes	Nphp3	rno:363126	0.29	No	No
Gene_12602	Hp	Gene	Yes	Rhpn1	rno:300030	0.29	No	No
Gene_12602	Hp	Gene	Yes	Nphp1	rno:296136	0.29	No	No
Gene_12602	Hp	Gene	Yes	Hprt1	rno:24465	0.57	No	No
Gene_12602	Hp	Gene	Yes	Hpn	rno:29135	0.8	No	No
Gene_12602	Hp	Gene	Yes	Hpca	rno:29177	0.67	No	No
Gene_12602	Hp	Gene	Yes	Hpd	rno:29531	0.8	No	No
Gene_12602	Hp	Gene	Yes	Hpcal1	rno:50871	0.5	No	No
Gene_12602	Hp	Gene	Yes	Hpcal4	rno:50872	0.5	No	No
Gene_12602	Hp	Gene	Yes	Hpse	rno:64537	0.67	No	No
Gene_12602	Hp	Gene	Yes	Chp1	rno:64152	0.33	No	No
Gene_12602	Hp	Gene	Yes	Hpgd	rno:79242	0.67	No	No
Gene_12602	Hp	Gene	Yes	Thpo	rno:81811	0.33	No	No
Gene_12602	Hp	Gene	Yes	Hpgds	rno:58962	0.57	No	No
Gene_12602	Hp	Gene	Yes	Hps1	rno:114638	0.67	No	No
Gene_12602	Hp	Gene	Yes	Hpx	rno:58917	0.8	No	No
Gene_12602	Hp	Gene	Yes	Hps6	rno:309446	0.67	No	No
Gene_12602	Hp	Gene	Yes	Chp2	rno:308965	0.33	No	No
Gene_12602	Hp	Gene	Yes	Hp1bp3	rno:313647	0.5	No	No
Gene_12602	Hp	Gene	Yes	NHP2-like protein 1	rno:100359574	0.19	No	No
Gene_12611	Aars	Gene	Yes	Aarsd1	rno:619440	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp18	rno:303226	0.89	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp105	rno:316096	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp143	rno:361627	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp133	rno:499900	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp110	rno:308362	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp131	rno:310375	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp14	rno:499124	0.89	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp13	rno:287095	0.89	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp112	rno:308420	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp189	rno:313219	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp142	rno:316524	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp157	rno:360775	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp180	rno:246279	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp148	rno:58820	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp111	rno:170849	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp161	rno:282825	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp12	rno:288486	0.89	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp184	rno:306966	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp141	rno:690343	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp185	rno:689949	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp174	rno:102551846	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp11	rno:100363065	0.89	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp169	rno:306816	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp136	rno:291802	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp113	rno:100912096	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp17	rno:100360772	0.89	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp182	rno:100911831	0.8	No	No
Gene_12621	Zfp1	Gene	Yes	Zfp106	rno:688018	0.8	No	No
Gene_12639	Maf	Gene	Yes	Maf1	rno:315093	0.86	No	No
Gene_12639	Maf	Gene	Yes	Maff	rno:366960	0.86	No	No
Gene_12639	Maf	Gene	Yes	Mafb	rno:54264	0.86	No	No
Gene_12639	Maf	Gene	Yes	Mafg	rno:64188	0.86	No	No
Gene_12639	Maf	Gene	Yes	Mafk	rno:246760	0.86	No	No
Gene_12639	Maf	Gene	Yes	Nsmaf	rno:353233	0.5	No	No
Gene_12639	Maf	Gene	Yes	Mafa	rno:366949	0.86	No	No
Gene_12647	Gan	Gene	Yes	Ganab	rno:293721	0.75	No	No
Gene_12647	Gan	Gene	Yes	Ganc	rno:24382	0.86	No	No
Gene_12647	Gan	Gene	Yes	apelin receptor early endogenous ligand	rno:103693925	0.1	No	No
Gene_12653	Hsbp1	Gene	Yes	Hsbp1l1	rno:100192205	0.83	No	No
Gene_12661	Wfdc1	Gene	Yes	Wfdc12	rno:408227	0.91	No	No
Gene_12661	Wfdc1	Gene	Yes	Wfdc15a	rno:408226	0.83	No	No
Gene_12661	Wfdc1	Gene	Yes	Wfdc15b	rno:408230	0.83	No	No
Gene_12661	Wfdc1	Gene	Yes	Wfdc10a	rno:685216	0.83	No	No
Gene_12661	Wfdc1	Gene	Yes	Wfdc11	rno:685227	0.91	No	No
Gene_12661	Wfdc1	Gene	Yes	Wfdc16	rno:685201	0.91	No	No
Gene_12661	Wfdc1	Gene	Yes	Wfdc18	rno:171059	0.91	No	No
Gene_12661	Wfdc1	Gene	Yes	Wfdc13	rno:100365199	0.91	No	No
Gene_12665	Usp10	Gene	Yes	Dusp10	rno:63995	0.73	No	No
Gene_12671	Map1lc3b	Gene	Yes	Map1lc3b2	rno:100359928	0.94	No	No
Gene_12694	Aprt	Gene	Yes	Naprt	rno:315085	0.67	No	No
Gene_12699	Cdh15	Gene	Yes	Pcdh15	rno:690865	0.73	No	No
Gene_12702	Rpl13	Gene	Yes	Mrpl13	rno:299938	0.73	No	No
Gene_12702	Rpl13	Gene	Yes	Rpl13a	rno:317646	0.91	No	No
Gene_12728	Galnt2	Gene	Yes	B3galnt2	rno:291212	0.71	No	No
Gene_12728	Galnt2	Gene	Yes	B4galnt2	rno:688155	0.71	No	No
Gene_12731	Agt	Gene	Yes	Agtrap	rno:298646	0.67	No	No
Gene_12731	Agt	Gene	Yes	Agtpbp1	rno:290986	0.6	No	No
Gene_12731	Agt	Gene	Yes	Agtr2	rno:24182	0.75	No	No
Gene_12731	Agt	Gene	Yes	Agtr1a	rno:24180	0.67	No	No
Gene_12731	Agt	Gene	Yes	Agtr1b	rno:81638	0.67	No	No
Gene_12731	Agt	Gene	Yes	Magt1	rno:116967	0.5	No	No
Gene_12731	Agt	Gene	Yes	Dpagt1	rno:300668	0.44	No	No
Gene_12742	Tsnax	Gene	Yes	Tsnaxip1	rno:498944	0.77	No	No
Gene_12745	Set	Gene	Yes	Setmar	rno:500281	0.67	No	No
Gene_12745	Set	Gene	Yes	Setd6	rno:291844	0.75	No	No
Gene_12745	Set	Gene	Yes	Rnaset2	rno:292306	0.4	No	No
Gene_12745	Set	Gene	Yes	Setd5	rno:297514	0.75	No	No
Gene_12745	Set	Gene	Yes	Setd2	rno:316013	0.75	No	No
Gene_12745	Set	Gene	Yes	Setd7	rno:689954	0.75	No	No
Gene_12745	Set	Gene	Yes	Setd4	rno:245975	0.75	No	No
Gene_12745	Set	Gene	Yes	Setdb1	rno:689883	0.67	No	No
Gene_12745	Set	Gene	Yes	Setd3	rno:299295	0.75	No	No
Gene_12745	Set	Gene	Yes	Setsip	rno:290432	0.67	No	No
Gene_12745	Set	Gene	Yes	Setx	rno:362096	0.86	No	No
Gene_12745	Set	Gene	Yes	Setd1b	rno:100359816	0.67	No	No
Gene_12745	Set	Gene	Yes	Setdb2	rno:100361710	0.67	No	No
Gene_12745	Set	Gene	Yes	Setbp1	rno:291423	0.67	No	No
Gene_12745	Set	Gene	Yes	Setd1a	rno:309001	0.67	No	No
Gene_12745	Set	Gene	Yes	protein SET isoform X1	rno:120101889	0.08	No	No
Gene_12750	Kcnk1	Gene	Yes	Kcnk18	rno:445371	0.91	No	No
Gene_12750	Kcnk1	Gene	Yes	Kcnk16	rno:688996	0.91	No	No
Gene_12750	Kcnk1	Gene	Yes	Kcnk12	rno:64119	0.91	No	No
Gene_12750	Kcnk1	Gene	Yes	Kcnk13	rno:64120	0.91	No	No
Gene_12750	Kcnk1	Gene	Yes	Kcnk10	rno:65272	0.91	No	No
Gene_12750	Kcnk1	Gene	Yes	Kcnk15	rno:156873	0.91	No	No
Gene_12752	Coa6	Gene	Yes	Ncoa6	rno:116464	0.67	No	No
Gene_12755	Tomm20	Gene	Yes	Tomm20l	rno:689996	0.92	No	No
Gene_12758	Pard3	Gene	Yes	Pard3b	rno:301455	0.91	No	No
Gene_12760	Itgb1	Gene	Yes	Itgb1bp1	rno:298914	0.77	No	No
Gene_12760	Itgb1	Gene	Yes	Itgb1bp2	rno:317258	0.77	No	No
Gene_12767	Mog	Gene	Yes	Mogat1	rno:363261	0.67	No	No
Gene_12767	Mog	Gene	Yes	Mogat2	rno:681211	0.67	No	No
Gene_12767	Mog	Gene	Yes	hemoglobin subunit beta-2	rno:120093065	0.14	No	No
Gene_12767	Mog	Gene	Yes	Mogs	rno:78947	0.86	No	No
Gene_12767	Mog	Gene	Yes	Mogat3	rno:685560	0.67	No	No
Gene_12768	Zfp57	Gene	Yes	Zfp574	rno:308434	0.91	No	No
Gene_12768	Zfp57	Gene	Yes	Zfp575	rno:308430	0.91	No	No
Gene_12768	Zfp57	Gene	Yes	Zfp579	rno:308339	0.91	No	No
Gene_12770	Znrd1	Gene	Yes	Znrd1as1	rno:499401	0.77	No	No
Gene_12778	Rpp21	Gene	Yes	Arpp21	rno:363153	0.73	No	No
Gene_12786	Gnl1	Gene	Yes	Fignl1	rno:289777	0.6	No	No
Gene_12786	Gnl1	Gene	Yes	Cgnl1	rno:315795	0.67	No	No
Gene_12787	Prr3	Gene	Yes	Sprr3	rno:310575	0.67	No	No
Gene_12787	Prr3	Gene	Yes	Prr30	rno:100322897	0.89	No	No
Gene_12787	Prr3	Gene	Yes	Prr33	rno:685580	0.89	No	No
Gene_12787	Prr3	Gene	Yes	Prr32	rno:683753	0.89	No	No
Gene_12787	Prr3	Gene	Yes	Prr35	rno:302999	0.89	No	No
Gene_12787	Prr3	Gene	Yes	Prr36	rno:501795	0.89	No	No
Gene_12797	Mdc1	Gene	Yes	Timmdc1	rno:303922	0.55	No	No
Gene_12800	Ier3	Gene	Yes	Ier3ip1	rno:500270	0.73	No	No
Gene_12800	Ier3	Gene	Yes	Mier3	rno:310086	0.67	No	No
Gene_12808	Ring1	Gene	Yes	Spring1	rno:498188	0.67	No	No
Gene_12808	Ring1	Gene	Yes	RING1 and YY1-binding protein	rno:120102351	0.24	No	No
Gene_12814	Tap1	Gene	Yes	Stap1	rno:305269	0.67	No	No
Gene_12814	Tap1	Gene	Yes	Krtap1-5	rno:497995	0.5	No	No
Gene_12814	Tap1	Gene	Yes	Krtap15-1	rno:288297	0.46	No	No
Gene_12814	Tap1	Gene	Yes	Metap1	rno:295500	0.6	No	No
Gene_12814	Tap1	Gene	Yes	Metap1d	rno:311748	0.55	No	No
Gene_12814	Tap1	Gene	Yes	Krtap13-2	rno:501765	0.46	No	No
Gene_12814	Tap1	Gene	Yes	Krtap14	rno:501768	0.55	No	No
Gene_12814	Tap1	Gene	Yes	Krtap16-5	rno:680703	0.46	No	No
Gene_12814	Tap1	Gene	Yes	Krtap19-5	rno:685304	0.46	No	No
Gene_12814	Tap1	Gene	Yes	Krtap1-3	rno:680104	0.5	No	No
Gene_12814	Tap1	Gene	Yes	Krtap1-1	rno:100361571	0.5	No	No
Gene_12814	Tap1	Gene	Yes	Krtap13-1	rno:100363184	0.46	No	No
Gene_12814	Tap1	Gene	Yes	Krtap12-2	rno:100361626	0.46	No	No
Gene_12814	Tap1	Gene	Yes	Krtap17-1	rno:102554371	0.46	No	No
Gene_12814	Tap1	Gene	Yes	Krtap14l	rno:363739	0.5	No	No
Gene_12814	Tap1	Gene	Yes	Krtap11-1	rno:100359886	0.46	No	No
Gene_12820	C4b	Gene	Yes	Clec4b2	rno:450222	0.6	No	No
Gene_12820	C4b	Gene	Yes	Lrrc4b	rno:308571	0.44	No	No
Gene_12820	C4b	Gene	Yes	C4bpa	rno:24235	0.75	No	No
Gene_12820	C4b	Gene	Yes	C4bpb	rno:24236	0.75	No	No
Gene_12831	Prrt1	Gene	Yes	Prrt1b	rno:102546892	0.91	No	No
Gene_12840	C2	Gene	Yes	Slc25a47	rno:299316	0.2	No	No
Gene_12840	C2	Gene	Yes	Wfdc21	rno:360228	0.25	No	No
Gene_12840	C2	Gene	Yes	Slc22a18	rno:309131	0.2	No	No
Gene_12840	C2	Gene	Yes	Tacc2	rno:309025	0.29	No	No
Gene_12840	C2	Gene	Yes	Dync2i2	rno:296618	0.22	No	No
Gene_12840	C2	Gene	Yes	Uqcrc2	rno:293448	0.25	No	No
Gene_12840	C2	Gene	Yes	Slc25a19	rno:303676	0.2	No	No
Gene_12840	C2	Gene	Yes	Nfatc2ip	rno:308983	0.2	No	No
Gene_12840	C2	Gene	Yes	Dmac2l	rno:362749	0.25	No	No
Gene_12840	C2	Gene	Yes	Hcfc2	rno:314704	0.29	No	No
Gene_12840	C2	Gene	Yes	Isoc2b	rno:361501	0.25	No	No
