UniqueID	Feature_Name	Feature_Type	KEGG_ID	Pathway_ID	Pathway_Name
Gene_11106	Psma2	Gene	rno:29669	path:rno03050	Proteasome
Gene_11106	Psma2	Gene	rno:29669	path:rno05010	Alzheimer disease
Gene_11106	Psma2	Gene	rno:29669	path:rno05012	Parkinson disease
Gene_11106	Psma2	Gene	rno:29669	path:rno05014	Amyotrophic lateral sclerosis
Gene_11106	Psma2	Gene	rno:29669	path:rno05016	Huntington disease
Gene_11106	Psma2	Gene	rno:29669	path:rno05017	Spinocerebellar ataxia
Gene_11106	Psma2	Gene	rno:29669	path:rno05020	Prion disease
Gene_11106	Psma2	Gene	rno:29669	path:rno05022	Pathways of neurodegeneration
Gene_11107	Mrpl32	Gene	rno:291206	path:rno03010	Ribosome
Gene_11108	Hecw1	Gene	rno:291209	NA	NA
Gene_11109	AABR07028027.1	Gene	NA	NA	NA
Gene_11110	LOC100912163	Gene	NA	NA	NA
Gene_11111	Ggps1	Gene	rno:291211	path:rno00900	Terpenoid backbone biosynthesis
Gene_11111	Ggps1	Gene	rno:291211	path:rno01100	Metabolic pathways
Gene_11112	Tbce	Gene	rno:361255	NA	NA
Gene_11113	B3galnt2	Gene	rno:291212	path:rno00515	Mannose type O-glycan biosynthesis
Gene_11113	B3galnt2	Gene	rno:291212	path:rno01100	Metabolic pathways
Gene_11114	Kif5b	Gene	rno:117550	path:rno04144	Endocytosis
Gene_11114	Kif5b	Gene	rno:117550	path:rno04728	Dopaminergic synapse
Gene_11114	Kif5b	Gene	rno:117550	path:rno05010	Alzheimer disease
Gene_11114	Kif5b	Gene	rno:117550	path:rno05012	Parkinson disease
Gene_11114	Kif5b	Gene	rno:117550	path:rno05014	Amyotrophic lateral sclerosis
Gene_11114	Kif5b	Gene	rno:117550	path:rno05016	Huntington disease
Gene_11114	Kif5b	Gene	rno:117550	path:rno05020	Prion disease
Gene_11114	Kif5b	Gene	rno:117550	path:rno05022	Pathways of neurodegeneration
Gene_11114	Kif5b	Gene	rno:117550	path:rno05132	Salmonella infection
Gene_11114	Kif5b	Gene	rno:117550	path:rno05223	Non-small cell lung cancer
Gene_11115	Arhgap12	Gene	rno:307016	NA	NA
Gene_11116	Zeb1	Gene	rno:25705	path:rno05202	Transcriptional misregulation in cancer
Gene_11116	Zeb1	Gene	rno:25705	path:rno05206	MicroRNAs in cancer
Gene_11116	Zeb1	Gene	rno:25705	path:rno05215	Prostate cancer
Gene_11117	Zfp438	Gene	rno:307024	NA	NA
Gene_11118	Svil	Gene	rno:361256	NA	NA
Gene_11119	Jcad	Gene	NA	NA	NA
Gene_11120	Mtpap	Gene	rno:307050	NA	NA
Gene_11121	Map3k8	Gene	rno:116596	path:rno04010	MAPK signaling pathway
Gene_11121	Map3k8	Gene	rno:116596	path:rno04620	Toll-like receptor signaling pathway
Gene_11121	Map3k8	Gene	rno:116596	path:rno04660	T cell receptor signaling pathway
Gene_11121	Map3k8	Gene	rno:116596	path:rno04668	TNF signaling pathway
Gene_11122	Bambi	Gene	rno:83837	path:rno04310	Wnt signaling pathway
Gene_11122	Bambi	Gene	rno:83837	path:rno04350	TGF-beta signaling pathway
Gene_11123	Cul2	Gene	rno:361258	path:rno04066	HIF-1 signaling pathway
Gene_11123	Cul2	Gene	rno:361258	path:rno04120	Ubiquitin mediated proteolysis
Gene_11123	Cul2	Gene	rno:361258	path:rno05200	Pathways in cancer
Gene_11123	Cul2	Gene	rno:361258	path:rno05211	Renal cell carcinoma
Gene_11124	Crem	Gene	rno:25620	path:rno04261	Adrenergic signaling in cardiomyocytes
Gene_11125	Epc1	Gene	rno:100362678	NA	NA
Gene_11126	Idi1	Gene	rno:89784	path:rno00900	Terpenoid backbone biosynthesis
Gene_11126	Idi1	Gene	rno:89784	path:rno01100	Metabolic pathways
Gene_11127	Wdr37	Gene	rno:307075	NA	NA
Gene_11128	Adarb2	Gene	rno:117088	NA	NA
Gene_11129	Rab18	Gene	rno:307039	NA	NA
Gene_11130	Mpp7	Gene	rno:307035	NA	NA
Gene_11131	Mkx	Gene	rno:291228	NA	NA
Gene_11132	Wac	Gene	rno:307029	NA	NA
Gene_11133	LOC100362965	Gene	NA	NA	NA
Gene_11134	Ccny	Gene	rno:361261	NA	NA
Gene_11135	Gtpbp4	Gene	rno:114300	path:rno03008	Ribosome biogenesis in eukaryotes
Gene_11136	Larp4b	Gene	rno:307070	NA	NA
Gene_11137	Dip2c	Gene	rno:307067	NA	NA
Gene_11138	Zmynd11	Gene	rno:291259	NA	NA
Gene_11139	Chrm3	Gene	rno:24260	path:rno04020	Calcium signaling pathway
Gene_11139	Chrm3	Gene	rno:24260	path:rno04080	Neuroactive ligand-receptor interaction
Gene_11139	Chrm3	Gene	rno:24260	path:rno04725	Cholinergic synapse
Gene_11139	Chrm3	Gene	rno:24260	path:rno04742	Taste transduction
Gene_11139	Chrm3	Gene	rno:24260	path:rno04810	Regulation of actin cytoskeleton
Gene_11139	Chrm3	Gene	rno:24260	path:rno04911	Insulin secretion
Gene_11139	Chrm3	Gene	rno:24260	path:rno04970	Salivary secretion
Gene_11139	Chrm3	Gene	rno:24260	path:rno04971	Gastric acid secretion
Gene_11139	Chrm3	Gene	rno:24260	path:rno04972	Pancreatic secretion
Gene_11139	Chrm3	Gene	rno:24260	path:rno05010	Alzheimer disease
Gene_11139	Chrm3	Gene	rno:24260	path:rno05022	Pathways of neurodegeneration
Gene_11140	Ryr2	Gene	rno:689560	path:rno04020	Calcium signaling pathway
Gene_11140	Ryr2	Gene	rno:689560	path:rno04024	cAMP signaling pathway
Gene_11140	Ryr2	Gene	rno:689560	path:rno04260	Cardiac muscle contraction
Gene_11140	Ryr2	Gene	rno:689560	path:rno04261	Adrenergic signaling in cardiomyocytes
Gene_11140	Ryr2	Gene	rno:689560	path:rno04371	Apelin signaling pathway
Gene_11140	Ryr2	Gene	rno:689560	path:rno04713	Circadian entrainment
Gene_11140	Ryr2	Gene	rno:689560	path:rno04911	Insulin secretion
Gene_11140	Ryr2	Gene	rno:689560	path:rno04921	Oxytocin signaling pathway
Gene_11140	Ryr2	Gene	rno:689560	path:rno04972	Pancreatic secretion
Gene_11140	Ryr2	Gene	rno:689560	path:rno05020	Prion disease
Gene_11140	Ryr2	Gene	rno:689560	path:rno05022	Pathways of neurodegeneration
Gene_11140	Ryr2	Gene	rno:689560	path:rno05410	Hypertrophic cardiomyopathy
Gene_11140	Ryr2	Gene	rno:689560	path:rno05412	Arrhythmogenic right ventricular cardiomyopathy
Gene_11140	Ryr2	Gene	rno:689560	path:rno05414	Dilated cardiomyopathy
Gene_11140	Ryr2	Gene	rno:689560	path:rno05415	Diabetic cardiomyopathy
Gene_11141	Mtr	Gene	rno:81522	path:rno00270	Cysteine and methionine metabolism
Gene_11141	Mtr	Gene	rno:81522	path:rno00450	Selenocompound metabolism
Gene_11141	Mtr	Gene	rno:81522	path:rno00670	One carbon pool by folate
Gene_11141	Mtr	Gene	rno:81522	path:rno01100	Metabolic pathways
Gene_11141	Mtr	Gene	rno:81522	path:rno01230	Biosynthesis of amino acids
Gene_11142	Actn2	Gene	rno:291245	path:rno05412	Arrhythmogenic right ventricular cardiomyopathy
Gene_11143	Lgals8	Gene	rno:116641	NA	NA
Gene_11144	AABR07028352.1	Gene	NA	NA	NA
Gene_11145	Klf6	Gene	rno:58954	NA	NA
Gene_11146	Pitrm1	Gene	rno:307081	NA	NA
Gene_11147	Pfkp	Gene	rno:60416	path:rno00010	Glycolysis / Gluconeogenesis
Gene_11147	Pfkp	Gene	rno:60416	path:rno00030	Pentose phosphate pathway
Gene_11147	Pfkp	Gene	rno:60416	path:rno00051	Fructose and mannose metabolism
Gene_11147	Pfkp	Gene	rno:60416	path:rno00052	Galactose metabolism
Gene_11147	Pfkp	Gene	rno:60416	path:rno01100	Metabolic pathways
Gene_11147	Pfkp	Gene	rno:60416	path:rno01200	Carbon metabolism
Gene_11147	Pfkp	Gene	rno:60416	path:rno01230	Biosynthesis of amino acids
Gene_11147	Pfkp	Gene	rno:60416	path:rno03018	RNA degradation
Gene_11147	Pfkp	Gene	rno:60416	path:rno04066	HIF-1 signaling pathway
Gene_11147	Pfkp	Gene	rno:60416	path:rno04152	AMPK signaling pathway
Gene_11147	Pfkp	Gene	rno:60416	path:rno04919	Thyroid hormone signaling pathway
Gene_11147	Pfkp	Gene	rno:60416	path:rno04922	Glucagon signaling pathway
Gene_11147	Pfkp	Gene	rno:60416	path:rno05230	Central carbon metabolism in cancer
Gene_11148	Akr1e2	Gene	rno:307091	NA	NA
Gene_11149	Akr1c19	Gene	rno:307096	NA	NA
Gene_11150	Akr1c14	Gene	rno:191574	NA	NA
Gene_11151	Akr1cl	Gene	rno:361267	path:rno00140	Steroid hormone biosynthesis
Gene_11151	Akr1cl	Gene	rno:361267	path:rno00590	Arachidonic acid metabolism
Gene_11151	Akr1cl	Gene	rno:361267	path:rno00790	Folate biosynthesis
Gene_11151	Akr1cl	Gene	rno:361267	path:rno01100	Metabolic pathways
Gene_11151	Akr1cl	Gene	rno:361267	path:rno04913	Ovarian steroidogenesis
Gene_11152	Net1	Gene	rno:307098	NA	NA
Gene_11153	Asb13	Gene	rno:361268	NA	NA
Gene_11154	Fam208b	Gene	rno:361269	NA	NA
Gene_11155	Gdi2	Gene	rno:29662	NA	NA
Gene_11156	Ankrd16	Gene	rno:307102	NA	NA
Gene_11157	Fbh1	Gene	NA	NA	NA
Gene_11158	Rbm17	Gene	rno:291295	path:rno03040	Spliceosome
Gene_11159	Pfkfb3	Gene	rno:117276	path:rno00051	Fructose and mannose metabolism
Gene_11159	Pfkfb3	Gene	rno:117276	path:rno01100	Metabolic pathways
Gene_11159	Pfkfb3	Gene	rno:117276	path:rno04066	HIF-1 signaling pathway
Gene_11159	Pfkfb3	Gene	rno:117276	path:rno04152	AMPK signaling pathway
Gene_11160	Prkcq	Gene	rno:85420	path:rno04064	NF-kappa B signaling pathway
Gene_11160	Prkcq	Gene	rno:85420	path:rno04140	Autophagy
Gene_11160	Prkcq	Gene	rno:85420	path:rno04270	Vascular smooth muscle contraction
Gene_11160	Prkcq	Gene	rno:85420	path:rno04658	Th1 and Th2 cell differentiation
Gene_11160	Prkcq	Gene	rno:85420	path:rno04659	Th17 cell differentiation
Gene_11160	Prkcq	Gene	rno:85420	path:rno04660	T cell receptor signaling pathway
Gene_11160	Prkcq	Gene	rno:85420	path:rno04750	Inflammatory mediator regulation of TRP channels
Gene_11160	Prkcq	Gene	rno:85420	path:rno04920	Adipocytokine signaling pathway
Gene_11160	Prkcq	Gene	rno:85420	path:rno04931	Insulin resistance
Gene_11160	Prkcq	Gene	rno:85420	path:rno05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
Gene_11161	AABR07028488.1	Gene	NA	NA	NA
Gene_11162	Kin	Gene	rno:689197	NA	NA
Gene_11163	Atp5f1c	Gene	NA	NA	NA
Gene_11163	Taf3	Gene	rno:100360100	path:rno03022	Basal transcription factors
Gene_11164	Celf2	Gene	rno:29428	NA	NA
Gene_11165	Usp6nl	Gene	rno:291309	NA	NA
Gene_11166	Echdc3	Gene	rno:684538	NA	NA
Gene_11167	Proser2	Gene	rno:683460	NA	NA
Gene_11168	Upf2	Gene	rno:361271	path:rno03013	RNA transport
Gene_11168	Upf2	Gene	rno:361271	path:rno03015	mRNA surveillance pathway
Gene_11169	AC141220.3	Gene	NA	NA	NA
Gene_11170	Dhtkd1	Gene	rno:361272	path:rno00310	Lysine degradation
Gene_11170	Dhtkd1	Gene	rno:361272	path:rno00380	Tryptophan metabolism
Gene_11170	Dhtkd1	Gene	rno:361272	path:rno01100	Metabolic pathways
Gene_11171	Sec61a2	Gene	rno:361273	path:rno03060	Protein export
Gene_11171	Sec61a2	Gene	rno:361273	path:rno04141	Protein processing in endoplasmic reticulum
Gene_11171	Sec61a2	Gene	rno:361273	path:rno04145	Phagosome
Gene_11172	Nudt5	Gene	rno:361274	path:rno00230	Purine metabolism
Gene_11172	Nudt5	Gene	rno:361274	path:rno01100	Metabolic pathways
Gene_11173	Cdc123	Gene	rno:116656	NA	NA
Gene_11174	Camk1d	Gene	rno:307124	NA	NA
Gene_11175	Optn	Gene	rno:246294	path:rno04137	Mitophagy
Gene_11175	Optn	Gene	rno:246294	path:rno05014	Amyotrophic lateral sclerosis
Gene_11175	Optn	Gene	rno:246294	path:rno05022	Pathways of neurodegeneration
Gene_11176	Phyh	Gene	rno:114209	path:rno04146	Peroxisome
Gene_11177	Sephs1	Gene	rno:291314	path:rno00450	Selenocompound metabolism
Gene_11177	Sephs1	Gene	rno:291314	path:rno01100	Metabolic pathways
Gene_11178	Bend7	Gene	rno:361275	NA	NA
Gene_11179	Prpf18	Gene	rno:171552	path:rno03040	Spliceosome
Gene_11180	AABR07028615.1	Gene	NA	NA	NA
Gene_11181	Fam107b	Gene	rno:498796	NA	NA
Gene_11182	Hspa14	Gene	rno:307133	NA	NA
Gene_11183	LOC102547897	Gene	rno:102547897	NA	NA
Gene_11184	Suv39h2	Gene	rno:364785	path:rno00310	Lysine degradation
Gene_11184	Suv39h2	Gene	rno:364785	path:rno01100	Metabolic pathways
Gene_11185	Dclre1c	Gene	rno:259171	path:rno03450	Non-homologous end-joining
Gene_11185	Dclre1c	Gene	rno:259171	path:rno05340	Primary immunodeficiency
Gene_11186	AC128960.1	Gene	NA	NA	NA
Gene_11187	Rpp38	Gene	rno:291317	path:rno03008	Ribosome biogenesis in eukaryotes
Gene_11187	Rpp38	Gene	rno:291317	path:rno03013	RNA transport
Gene_11188	Nmt2	Gene	rno:291318	NA	NA
Gene_11189	Fam171a1	Gene	rno:680259	NA	NA
Gene_11190	Itga8	Gene	rno:364786	path:rno04151	PI3K-Akt signaling pathway
Gene_11190	Itga8	Gene	rno:364786	path:rno04510	Focal adhesion
Gene_11190	Itga8	Gene	rno:364786	path:rno04512	ECM-receptor interaction
Gene_11190	Itga8	Gene	rno:364786	path:rno04514	Cell adhesion molecules
Gene_11190	Itga8	Gene	rno:364786	path:rno04810	Regulation of actin cytoskeleton
Gene_11190	Itga8	Gene	rno:364786	path:rno05165	Human papillomavirus infection
Gene_11190	Itga8	Gene	rno:364786	path:rno05410	Hypertrophic cardiomyopathy
Gene_11190	Itga8	Gene	rno:364786	path:rno05412	Arrhythmogenic right ventricular cardiomyopathy
Gene_11190	Itga8	Gene	rno:364786	path:rno05414	Dilated cardiomyopathy
Gene_11191	Mindy3	Gene	NA	NA	NA
Gene_11192	Pter	Gene	rno:63852	NA	NA
Gene_11193	C1ql3	Gene	rno:680404	NA	NA
Gene_11194	Rsu1	Gene	rno:680419	NA	NA
Gene_11195	Cubn	Gene	rno:80848	path:rno04977	Vitamin digestion and absorption
Gene_11196	Trdmt1	Gene	rno:291324	NA	NA
Gene_11197	Vim	Gene	rno:81818	path:rno05169	Epstein-Barr virus infection
Gene_11197	Vim	Gene	rno:81818	path:rno05206	MicroRNAs in cancer
Gene_11198	Hacd1	Gene	rno:680115	path:rno00062	Fatty acid elongation
Gene_11198	Hacd1	Gene	rno:680115	path:rno01040	Biosynthesis of unsaturated fatty acids
Gene_11198	Hacd1	Gene	rno:680115	path:rno01100	Metabolic pathways
Gene_11198	Hacd1	Gene	rno:680115	path:rno01212	Fatty acid metabolism
Gene_11199	Stam	Gene	rno:498798	path:rno04144	Endocytosis
Gene_11199	Stam	Gene	rno:498798	path:rno04630	JAK-STAT signaling pathway
Gene_11200	Mrc1	Gene	rno:291327	path:rno04145	Phagosome
Gene_11200	Mrc1	Gene	rno:291327	path:rno05152	Tuberculosis
Gene_11201	Slc39a12	Gene	rno:291328	NA	NA
Gene_11202	Cacnb2	Gene	rno:116600	path:rno04010	MAPK signaling pathway
Gene_11202	Cacnb2	Gene	rno:116600	path:rno04260	Cardiac muscle contraction
Gene_11202	Cacnb2	Gene	rno:116600	path:rno04261	Adrenergic signaling in cardiomyocytes
Gene_11202	Cacnb2	Gene	rno:116600	path:rno04921	Oxytocin signaling pathway
Gene_11202	Cacnb2	Gene	rno:116600	path:rno05410	Hypertrophic cardiomyopathy
Gene_11202	Cacnb2	Gene	rno:116600	path:rno05412	Arrhythmogenic right ventricular cardiomyopathy
Gene_11202	Cacnb2	Gene	rno:116600	path:rno05414	Dilated cardiomyopathy
Gene_11203	Nsun6	Gene	rno:307148	NA	NA
Gene_11204	Arl5b	Gene	rno:364788	NA	NA
Gene_11205	Plxdc2	Gene	rno:361282	NA	NA
Gene_11206	Nebl	Gene	rno:307189	NA	NA
Gene_11207	Skida1	Gene	rno:680770	NA	NA
Gene_11208	Mllt10	Gene	rno:361285	NA	NA
Gene_11209	Dnajc1	Gene	rno:100360412	path:rno04141	Protein processing in endoplasmic reticulum
Gene_11210	Commd3	Gene	rno:291339	NA	NA
Gene_11211	Bmi1	Gene	rno:307151	path:rno04550	Signaling pathways regulating pluripotency of stem cells
Gene_11211	Bmi1	Gene	rno:307151	path:rno05202	Transcriptional misregulation in cancer
Gene_11211	Bmi1	Gene	rno:307151	path:rno05206	MicroRNAs in cancer
Gene_11212	AABR07028769.1	Gene	NA	NA	NA
Gene_11213	Armc3	Gene	rno:100361506	NA	NA
Gene_11214	Msrb2	Gene	rno:361286	NA	NA
Gene_11215	Otud1	Gene	rno:498803	NA	NA
Gene_11216	AABR07028805.1	Gene	NA	NA	NA
Gene_11217	Etl4	Gene	rno:291356	NA	NA
Gene_11218	Arhgap21	Gene	rno:307178	NA	NA
Gene_11219	Prtfdc1	Gene	rno:291355	NA	NA
Gene_11220	Enkur	Gene	rno:291354	NA	NA
Gene_11221	Thnsl1	Gene	rno:498805	NA	NA
Gene_11222	Gpr158	Gene	rno:291352	NA	NA
Gene_11223	Gad2	Gene	rno:24380	path:rno00250	Alanine, aspartate and glutamate metabolism
Gene_11223	Gad2	Gene	rno:24380	path:rno00410	beta-Alanine metabolism
Gene_11223	Gad2	Gene	rno:24380	path:rno00430	Taurine and hypotaurine metabolism
Gene_11223	Gad2	Gene	rno:24380	path:rno00650	Butanoate metabolism
Gene_11223	Gad2	Gene	rno:24380	path:rno01100	Metabolic pathways
Gene_11223	Gad2	Gene	rno:24380	path:rno04727	GABAergic synapse
Gene_11223	Gad2	Gene	rno:24380	path:rno04940	Type I diabetes mellitus
Gene_11224	AABR07028887.1	Gene	NA	NA	NA
Gene_11225	Acbd5	Gene	rno:307170	NA	NA
Gene_11226	Abi1	Gene	rno:79249	path:rno05132	Salmonella infection
Gene_11227	Pdss1	Gene	rno:100364990	path:rno00900	Terpenoid backbone biosynthesis
Gene_11228	Apbb1ip	Gene	rno:307171	path:rno04015	Rap1 signaling pathway
Gene_11228	Apbb1ip	Gene	rno:307171	path:rno04611	Platelet activation
Gene_11229	Gng4	Gene	rno:114118	path:rno04014	Ras signaling pathway
Gene_11229	Gng4	Gene	rno:114118	path:rno04062	Chemokine signaling pathway
Gene_11229	Gng4	Gene	rno:114118	path:rno04151	PI3K-Akt signaling pathway
Gene_11229	Gng4	Gene	rno:114118	path:rno04371	Apelin signaling pathway
Gene_11229	Gng4	Gene	rno:114118	path:rno04713	Circadian entrainment
Gene_11229	Gng4	Gene	rno:114118	path:rno04723	Retrograde endocannabinoid signaling
Gene_11229	Gng4	Gene	rno:114118	path:rno04724	Glutamatergic synapse
Gene_11229	Gng4	Gene	rno:114118	path:rno04725	Cholinergic synapse
Gene_11229	Gng4	Gene	rno:114118	path:rno04726	Serotonergic synapse
Gene_11229	Gng4	Gene	rno:114118	path:rno04727	GABAergic synapse
Gene_11229	Gng4	Gene	rno:114118	path:rno04728	Dopaminergic synapse
Gene_11229	Gng4	Gene	rno:114118	path:rno04926	Relaxin signaling pathway
Gene_11229	Gng4	Gene	rno:114118	path:rno05032	Morphine addiction
Gene_11229	Gng4	Gene	rno:114118	path:rno05034	Alcoholism
Gene_11229	Gng4	Gene	rno:114118	path:rno05163	Human cytomegalovirus infection
Gene_11229	Gng4	Gene	rno:114118	path:rno05167	Kaposi sarcoma-associated herpesvirus infection
Gene_11229	Gng4	Gene	rno:114118	path:rno05170	Human immunodeficiency virus 1 infection
Gene_11229	Gng4	Gene	rno:114118	path:rno05200	Pathways in cancer
Gene_11230	AABR07028902.1	Gene	NA	NA	NA
Gene_11231	Nid1	Gene	rno:25494	NA	NA
Gene_11232	Gpr137b	Gene	rno:289287	NA	NA
Gene_11233	Ero1b	Gene	rno:364755	path:rno04141	Protein processing in endoplasmic reticulum
Gene_11234	AABR07024457.1	Gene	NA	NA	NA
Gene_11235	Polr3a	Gene	rno:361102	path:rno03020	RNA polymerase
Gene_11235	Polr3a	Gene	rno:361102	path:rno04623	Cytosolic DNA-sensing pathway
Gene_11236	Rps24	Gene	rno:81776	path:rno03010	Ribosome
Gene_11236	Rps24	Gene	rno:81776	path:rno05171	Coronavirus disease
Gene_11237	NEWGENE_1306210	Gene	rno:108348199	NA	NA
Gene_11237	Spin1	Gene	rno:361217	NA	NA
Gene_11238	Zmiz1	Gene	rno:361103	NA	NA
Gene_11239	Ppif	Gene	rno:282819	path:rno04020	Calcium signaling pathway
Gene_11239	Ppif	Gene	rno:282819	path:rno04022	cGMP-PKG signaling pathway
Gene_11239	Ppif	Gene	rno:282819	path:rno04613	Neutrophil extracellular trap formation
Gene_11239	Ppif	Gene	rno:282819	path:rno05010	Alzheimer disease
Gene_11239	Ppif	Gene	rno:282819	path:rno05012	Parkinson disease
Gene_11239	Ppif	Gene	rno:282819	path:rno05016	Huntington disease
Gene_11239	Ppif	Gene	rno:282819	path:rno05017	Spinocerebellar ataxia
Gene_11239	Ppif	Gene	rno:282819	path:rno05020	Prion disease
Gene_11239	Ppif	Gene	rno:282819	path:rno05022	Pathways of neurodegeneration
Gene_11239	Ppif	Gene	rno:282819	path:rno05145	Toxoplasmosis
Gene_11239	Ppif	Gene	rno:282819	path:rno05415	Diabetic cardiomyopathy
Gene_11240	Zcchc24	Gene	rno:361104	NA	NA
Gene_11241	Slmap	Gene	rno:290533	NA	NA
Gene_11242	Dennd6a	Gene	rno:306229	NA	NA
Gene_11243	Arf4	Gene	rno:79120	path:rno04144	Endocytosis
Gene_11244	Pde12	Gene	rno:306231	NA	NA
Gene_11245	Dnah12	Gene	rno:252959	path:rno05014	Amyotrophic lateral sclerosis
Gene_11245	Dnah12	Gene	rno:252959	path:rno05016	Huntington disease
Gene_11245	Dnah12	Gene	rno:252959	path:rno05022	Pathways of neurodegeneration
Gene_11246	Appl1	Gene	rno:290537	path:rno04211	Longevity regulating pathway
Gene_11246	Appl1	Gene	rno:290537	path:rno05200	Pathways in cancer
Gene_11246	Appl1	Gene	rno:290537	path:rno05210	Colorectal cancer
Gene_11247	Il17rd	Gene	rno:498576	NA	NA
Gene_11248	Arhgef3	Gene	rno:290541	NA	NA
Gene_11249	Fam208a	Gene	rno:680155	NA	NA
Gene_11250	Ccdc66	Gene	rno:306238	NA	NA
Gene_11251	Erc2	Gene	rno:259269	NA	NA
Gene_11252	Dux4	Gene	NA	NA	NA
Gene_11253	Tmem254	Gene	rno:290529	NA	NA
Gene_11254	Plac9	Gene	rno:361105	NA	NA
Gene_11255	Anxa11	Gene	rno:290527	path:rno05014	Amyotrophic lateral sclerosis
Gene_11256	AABR07024542.1	Gene	NA	NA	NA
Gene_11257	Wnt5a	Gene	rno:64566	path:rno04150	mTOR signaling pathway
Gene_11257	Wnt5a	Gene	rno:64566	path:rno04310	Wnt signaling pathway
Gene_11257	Wnt5a	Gene	rno:64566	path:rno04360	Axon guidance
Gene_11257	Wnt5a	Gene	rno:64566	path:rno04390	Hippo signaling pathway
Gene_11257	Wnt5a	Gene	rno:64566	path:rno04550	Signaling pathways regulating pluripotency of stem cells
Gene_11257	Wnt5a	Gene	rno:64566	path:rno04916	Melanogenesis
Gene_11257	Wnt5a	Gene	rno:64566	path:rno04934	Cushing syndrome
Gene_11257	Wnt5a	Gene	rno:64566	path:rno05010	Alzheimer disease
Gene_11257	Wnt5a	Gene	rno:64566	path:rno05022	Pathways of neurodegeneration
Gene_11257	Wnt5a	Gene	rno:64566	path:rno05165	Human papillomavirus infection
Gene_11257	Wnt5a	Gene	rno:64566	path:rno05200	Pathways in cancer
Gene_11257	Wnt5a	Gene	rno:64566	path:rno05205	Proteoglycans in cancer
Gene_11257	Wnt5a	Gene	rno:64566	path:rno05217	Basal cell carcinoma
Gene_11257	Wnt5a	Gene	rno:64566	path:rno05224	Breast cancer
Gene_11257	Wnt5a	Gene	rno:64566	path:rno05225	Hepatocellular carcinoma
Gene_11257	Wnt5a	Gene	rno:64566	path:rno05226	Gastric cancer
Gene_11258	Cacna2d3	Gene	rno:306243	path:rno04010	MAPK signaling pathway
Gene_11258	Cacna2d3	Gene	rno:306243	path:rno04260	Cardiac muscle contraction
Gene_11258	Cacna2d3	Gene	rno:306243	path:rno04261	Adrenergic signaling in cardiomyocytes
Gene_11258	Cacna2d3	Gene	rno:306243	path:rno04921	Oxytocin signaling pathway
Gene_11258	Cacna2d3	Gene	rno:306243	path:rno05410	Hypertrophic cardiomyopathy
Gene_11258	Cacna2d3	Gene	rno:306243	path:rno05412	Arrhythmogenic right ventricular cardiomyopathy
Gene_11258	Cacna2d3	Gene	rno:306243	path:rno05414	Dilated cardiomyopathy
Gene_11259	Selenok	Gene	rno:290549	NA	NA
Gene_11260	Actr8	Gene	rno:361107	NA	NA
Gene_11261	Chdh	Gene	rno:290551	path:rno00260	Glycine, serine and threonine metabolism
Gene_11261	Chdh	Gene	rno:290551	path:rno01100	Metabolic pathways
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04010	MAPK signaling pathway
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04020	Calcium signaling pathway
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04022	cGMP-PKG signaling pathway
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04024	cAMP signaling pathway
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04218	Cellular senescence
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04260	Cardiac muscle contraction
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04261	Adrenergic signaling in cardiomyocytes
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04270	Vascular smooth muscle contraction
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04530	Tight junction
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04713	Circadian entrainment
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04723	Retrograde endocannabinoid signaling
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04724	Glutamatergic synapse
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04725	Cholinergic synapse
Gene_11262	Cacna1d	Gene	rno:29716	path:rno04726	Serotonergic synapse
